Id,SalePrice
2734,131545.10053898362
2735,129777.20854752482
2736,123593.56808433092
2737,110186.04917272444
2738,127634.71098736911
2739,153955.44274995063
2740,135943.58649578574
2741,154532.57989768256
2742,156025.18837279125
2743,152137.6324792782
2744,167194.7593494159
2745,159031.24696762575
2746,122575.43598630322
2747,172302.06853308977
2748,117613.49795495711
2749,133141.8036809729
2750,115440.4172185405
2751,130256.74120293248
2752,230055.55542516612
2753,152896.3633223929
2754,190794.16222679245
2755,133297.5586244718
2756,78006.63601364178
2757,59752.00114839946
2758,91991.14524590368
2759,153118.60149312948
2760,138506.44273542814
2761,137850.55877683772
2762,133429.73232801474
2763,178566.2650667124
2764,169820.70270725858
2765,271634.85475177935
2766,115457.19102549496
2767,84904.03465261278
2768,125637.80959174313
2769,140887.6071206113
2770,146302.7230986361
2771,94262.91623983077
2772,91254.79618576373
2773,175533.25874227652
2774,134946.19331766956
2775,124725.22234469384
2776,152400.6364502468
2777,154149.11830532522
2778,128631.83710756378
2779,126758.88111489637
2780,98369.92382299731
2781,81852.66053522029
2782,85464.91055055399
2783,84457.29772380918
2784,110673.12373963179
2785,137788.1547465704
2786,65202.50521421473
2787,133583.5471148242
2788,64249.730339198744
2789,172033.23505052505
2790,101940.91174524822
2791,104877.34906596784
2792,65745.87006141798
2793,156789.6277833091
2794,91415.81436030213
2795,129820.11042491965
2796,90079.93871353875
2797,195218.43210094355
2798,130857.99689909296
2799,129530.82845550888
2800,81126.86909628226
2801,111423.78351243486
2802,119373.35632144404
2803,155100.4447320487
2804,135111.01295007177
2805,106296.65949068066
2806,74484.10119151208
2807,161515.2661232541
2808,161652.43359532295
2809,114909.76765294519
2810,126894.40360742951
2811,169009.44686029124
2812,167106.8555230983
2813,162082.89800157916
2814,145278.58576597308
2815,112383.16964248708
2816,223924.8436489156
2817,164627.15208704668
2818,117428.01566041891
2819,208602.45952142533
2820,128365.47859855543
2821,119503.37929988372
2822,185638.23463043998
2823,294577.9559045604
2824,139125.60056687173
2825,163939.73231491147
2826,130722.13249155837
2827,133015.75555502484
2828,238395.71211051484
2829,242072.59392278988
2830,223901.9610208113
2831,201624.24433540128
2832,240658.19096027795
2833,281874.60131134733
2834,222075.6665815233
2835,218750.82480718824
2836,204114.41484874664
2837,167380.21716362162
2838,137306.69144564186
2839,168371.793781762
2840,202490.37820373106
2841,205128.4285222202
2842,227331.96832598778
2843,153478.97797194152
2844,174232.58472558222
2845,110160.54309518325
2846,209548.77824803934
2847,207608.8005282469
2848,222597.52181901154
2849,204175.4869396989
2850,279475.5283559561
2851,216333.7544397874
2852,229285.6680082111
2853,237238.8656260109
2854,156876.95080344193
2855,209851.83715524053
2856,204465.6860378369
2857,201709.59129804405
2858,217172.18358568408
2859,88010.85748366461
2860,132008.00529204722
2861,144108.37206776347
2862,206660.948893962
2863,152244.80476415507
2864,240799.82493120086
2865,135979.7133219476
2866,143098.25991980598
2867,96342.74314651485
2868,103116.57705966667
2869,85610.31369121608
2870,112067.8010479289
2871,89929.34628791148
2872,6265.745303675736
2873,85701.56886961499
2874,157521.74531546462
2875,105706.82374891755
2876,171996.33469684134
2877,138307.235791897
2878,171425.17403871682
2879,125426.74338718307
2880,106056.60300931644
2881,122690.51738936629
2882,191224.9738969397
2883,194028.42928385173
2884,218349.50505816194
2885,172065.43547344892
2886,232289.08302260234
2887,103468.10236199482
2888,150148.3880716552
2889,53154.586474876865
2890,81020.56255657856
2891,142796.7782257297
2892,41776.05319714009
2893,98107.20599783763
2894,67941.51533181648
2895,307709.10313566844
2896,269714.2923204155
2897,209295.45645823074
2898,150192.44561106333
2899,220718.86509695085
2900,145917.25883041206
2901,220476.5781358888
2902,204194.74526949023
2903,301977.84491824394
2904,325904.3696223737
2905,57016.35680475035
2906,215483.5908416302
2907,109421.21820024805
2908,117755.96250433562
2909,148038.26203168527
2910,74462.46729227294
2911,58446.92378685574
2912,153847.69873076718
2913,61402.228797941265
2914,60522.85412002585
2915,69857.37604634385
2916,66605.87874634724
2917,168247.54444983817
2918,117470.26337747136
2919,232939.35641622441
